datasets,spl,single_ans,prompt,answer
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should animal testing be banned\n[CLAIM]: On the other side of the debate, those in favor of animal testing held that experiments on animals were necessary to advance medical and biological knowledge.\n[SENTENCE]: On the other side of the debate, those in favor of animal testing held that experiments on animals were necessary to advance medical and biological knowledge.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we legalize the sale of human organs?\n[CLAIM]: Critics often argue that organ sales should remain prohibited because any market solution will take advantage of the poor.\n[SENTENCE]: Critics often argue that organ sales should remain prohibited because any market solution will take advantage of the poor.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we sympathize with and help professional false disabled beggars\n[CLAIM]: One local added: ''The public need to realise that handing money to them does them no favours.''\n[SENTENCE]: Amanda Phillips, 30, added: ''Giving them money just feeds their drug habit.''\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should sperm and egg donors remain anonymous\n[CLAIM]: “I know that people can get very curious about their ancestry, especially when a link is unknown, so I don’t want to deny the children the option to find out,” one donor told STAT, speaking on condition of anonymity.\n[SENTENCE]: “I know that people can get very curious about their ancestry, especially when a link is unknown, so I don’t want to deny the children the option to find out,” one donor told STAT, speaking on condition of anonymity.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we oppose ordinary families for their children to study abroad?\n[CLAIM]: Opinion: Studying abroad is not worth it\n[SENTENCE]: Until recently, study abroad was just that in my opinion, an opportunity to take fancy Instagram pictures and have lots to brag about when I came home to my friends and family.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we ban human cloning\n[CLAIM]: On the other hand, according to a survey of Christian fundamentalist pastors, responses indicated a common account of human cloning as primarily reproductive in nature, proscribed by its violation of God's will and role [ref].\n[SENTENCE]: [ref] It is not only this that many Christians are concerned about, however; other concerns include whether the dignity of the human person is overlooked, as well as the role of the parents as co-creators.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we ban human cloning\n[CLAIM]: Opponents of cloning have concerns that technology is not yet developed enough to be safe, and that it could be prone to abuse, either in the form of clones raised as slaves, or leading to the generation of humans from whom organs and tissues would be harvested.\n[SENTENCE]: Opponents have also raised concerns about how cloned individuals could integrate with families and with society at large.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we oppose ordinary families for their children to study abroad?\n[CLAIM]: She said the rich international student stereotype fuels resentment among U.S.-born students and deepens the chasm between international students and the rest of campus.\n[SENTENCE]: “You feel a bit like an outsider.”\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Shouldn't bullfighting be banned\n[CLAIM]: A cruel tradition like bullfighting just does not belong in a modern society any more.\n[SENTENCE]: I mean, 200 years ago it was also socially acceptable to hit your wife.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we legalize the sale of human organs?\n[CLAIM]: Critics often argue that organ sales should remain prohibited because any market solution will take advantage of the poor.\n[SENTENCE]: Critics often argue that organ sales should remain prohibited because any market solution will take advantage of the poor.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we fund children in developing countries?\n[CLAIM]: Documents released by Edward Snowden in December 2013 showed that UNICEF was among the surveillance targets of British and American intelligence agencies [ref].\n[SENTENCE]: Critics argue that UNICEF's focus on rights rather than safety and survival is idealistic, and that by focusing on politicized children's rights instead of mere child survival, UNICEF has contributed indirectly to the child mortality crisis [ref].\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should physical education be compulsory\n[CLAIM]: Supporters of mandatory gym programs contend that physical education classes have a wide range of benefits.\n[SENTENCE]: Furthermore, supporters argue that public schools have a responsibility to encourage children to enjoy a healthy and active lifestyle – especially as a rising number of young Americans are obese.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we cancel the standardized test for university entrance\n[CLAIM]: Detractors of the gaokao believe the test not only encourages rote educational practices, but places an unhealthy amount of pressure on young students.\n[SENTENCE]: One former student said that the teaching methods as Hengshui made students mentally “rigid,” leaving them ill-prepared for life beyond high school.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Shouldn't it be forbidden to set a minimum wage\n[CLAIM]: Supporters of the minimum wage say it increases the standard of living of workers, reduces poverty, reduces inequality, and boosts morale [ref].\n[SENTENCE]: Supporters of the minimum wage say it increases the standard of living of workers, reduces poverty, reduces inequality, and boosts morale [ref].\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should the death penalty be abolished\n[CLAIM]: Contrary to popular belief, the death penalty is actually more expensive than keeping an inmate in prison, even for life.\n[SENTENCE]: Sources say that defending a death penalty case can cost around four times higher than defending a case not seeking death.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should sex education courses be compulsory in middle schools?\n[CLAIM]: Also, some participants believed that providing primary information about sexuality will stimulate individuals’ curiosity to search for more sexuality information.\n[SENTENCE]: ‘When a person is prone to initiate her sexual relationships, receiving sexual information will make her thirsty for more information and motivate her for initiating sexual relationship’ (FGD1).\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we legalize the sale of human organs?\n[CLAIM]: One dissenting group says that any market based system will necessarily be exploitative of the poor since they’re the ones who’ll be most tempted to take the risks in order to get the rewards.\n[SENTENCE]: The poor of Pakistan and China have shown willingness to sell corneas on the black market for money.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should physical education be compulsory\n[CLAIM]: P.E. class is a colossal waste of resources.\n[SENTENCE]: I seriously doubt much thought goes into curriculum development.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should sex education courses be compulsory in middle schools?\n[CLAIM]: Also, some participants believed that providing primary information about sexuality will stimulate individuals’ curiosity to search for more sexuality information.\n[SENTENCE]: We have sexual organs and with getting information, it is possible that we desire to stimulate ourselves…’ (FGD2).\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we embrace globalization?\n[CLAIM]: Critics of globalization argue that globalization results in weak labor unions: the surplus in cheap labor coupled with an ever-growing number of companies in transition weakened labor unions in high-cost areas.\n[SENTENCE]: Examples include quarrying, salvage, and farm work as well as trafficking, bondage, forced labor, prostitution and pornography [ref].\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should the death penalty be abolished\n[CLAIM]: While the cost of the actual execution may be minimal, the overall costs surrounding a capital case (where the death penalty is a potential punishment) are enormously high.\n[SENTENCE]: Sources say that defending a death penalty case can cost around four times higher than defending a case not seeking death.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should the death penalty be abolished\n[CLAIM]: Contrary to popular belief, the death penalty is actually more expensive than keeping an inmate in prison, even for life.\n[SENTENCE]: Sources say that defending a death penalty case can cost around four times higher than defending a case not seeking death.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we legalize the sale of human organs?\n[CLAIM]: One dissenting group says that any market based system will necessarily be exploitative of the poor since they’re the ones who’ll be most tempted to take the risks in order to get the rewards.\n[SENTENCE]: One dissenting group says that any market based system will necessarily be exploitative of the poor since they’re the ones who’ll be most tempted to take the risks in order to get the rewards.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should sex education courses be compulsory in middle schools?\n[CLAIM]: Participants believed that sex education is an important means to gain knowledge, particularly compared to learning from parents or peers.\n[SENTENCE]: More than 2/3 of the participants believed that sex education could increase their knowledge and promote their understanding of sexual and reproductive health.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we promote naked marriage?\n[CLAIM]: But people are now beginning to realize that splurging on weddings is the height of folly if one can’t really afford it.\n[SENTENCE]: Over half of the interviewees said the cost of getting married is too expensive and that it entails borrowing from family members.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we curb entertainment variety shows?\n[CLAIM]: The very premise of some reality shows has been called into question.\n[SENTENCE]: The show's winner, Bobby Banhart, claimed that he never saw Ms. Tequila again after the show finished taping, and that he was not given her telephone number [ref].\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should physical education be compulsory\n[CLAIM]: Supporters of mandatory gym programs contend that physical education classes have a wide range of benefits.\n[SENTENCE]: Activities that promote muscular strength, cardiovascular endurance and flexibility, they argue, can help reverse the trend of American children gaining weight.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Shouldn't it be forbidden to set a minimum wage\n[CLAIM]: They argue that these alternatives may address the issue of poverty better than a minimum wage, as it would benefit a broader population of low wage earners, not cause any unemployment, and distribute the costs widely rather than concentrating it on employers of low wage workers.\n[SENTENCE]: Proponents argue that a basic income that is based on a broad tax base would be more economically efficient than a minimum wage, as the minimum wage effectively imposes a high marginal tax on employers, causing losses in efficiency.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Shouldn't bullfighting be banned\n[CLAIM]: A cruel tradition like bullfighting just does not belong in a modern society any more.\n[SENTENCE]: A cruel tradition like bullfighting just does not belong in a modern society any more.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should you block drug addicts?\n[CLAIM]: Some drug experts think celebrities have their own difficulties and society should treat them leniently and help them recover.\n[SENTENCE]: We should give them a chance to come back to normal life.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we oppose ordinary families for their children to study abroad?\n[CLAIM]: Opinion: Studying abroad is not worth it\n[SENTENCE]: Until recently, study abroad was just that in my opinion, an opportunity to take fancy Instagram pictures and have lots to brag about when I came home to my friends and family.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we embrace globalization?\n[CLAIM]: In light of the economic gap between rich and poor countries, movement adherents claim free trade without measures in place to protect the under-capitalized will contribute only to the strengthening the power of industrialized nations (often termed the North in opposition to the developing world's South) [ref].\n[SENTENCE]: In light of the economic gap between rich and poor countries, movement adherents claim free trade without measures in place to protect the under-capitalized will contribute only to the strengthening the power of industrialized nations (often termed the North in opposition to the developing world's South) [ref].\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should we stop the development of the Antarctic region\n[CLAIM]: We all come to Antarctica to experience one of the most enchanting natural environments on Earth, we don’t come here to pollute the environment.\n[SENTENCE]: As the current holder of the prestigious Baillet Latour Antarctica Fellowship, I’ll be able to visit the station once more, in January 2020, to collect samples that will allow us to better understand the global carbon feedback cycle.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
aqm,sample,NONE,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine the type of evidence of the given [SENTENCE]. The type of evidence would be in the [TYPE] set. Utilize the [TOPIC] and the [CLAIM] as context to support your decision\nYour answer must be in the following format with only the type of evidence in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TYPE]: {'NONE', 'ANECDOTAL', 'EXPERT', 'EXPLANATION', 'STUDY'}\n[TOPIC]: Should sex education courses be compulsory in middle schools?\n[CLAIM]: Overall, participants believed that if sex education was provided, the sensitivity surrounding sexuality would decline and people could speak openly about it.\n[SENTENCE]: The content of that book was very interesting for me.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>NONE<|ANSWER|>.'}]",['NONE']
